Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
Borja López,es ESP,DF,30-140,1.0,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Diyaeddine Abzi,ca CAN,"DF,MF",25-211,4.0,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,Segunda Division,Leganes,
Lalo Aguilar,es ESP,"DF,MF",22-010,3.0,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.0,0.39,Matches,Segunda Division,Leganes,
Sergio Navarro,es ESP,MF,23-126,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Sydney Osazuwa,es ESP,"DF,MF",17-061,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Álvaro Abajas,es ESP,GK,21-040,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Javier Avilés,es ESP,FW,26-309,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Daniel Ballesteros,es ESP,FW,20-347,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Javi Garrido,es ESP,GK,20-288,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Álex Gil,es ESP,MF,21-137,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Josema,es ESP,DF,28-015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Marco Leiton,es ESP,DF,18-070,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Jorge Mota,0,FW,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Andrés Fernández,es ESP,GK,37-187,33.0,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Levante,
Oriol Rey,es ESP,MF,26-117,36.0,33,2918.0,32.4,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,1.2,2.2,27.0,165.0,30.0,0.03,0.03,0.06,0.03,0.06,0.03,0.04,0.07,0.03,0.07,Matches,Segunda Division,Levante,
Álex Muñoz,es ESP,DF,29-327,33.0,30,2666.0,29.6,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,2.0,2.0,1.0,3.0,73.0,151.0,43.0,0.07,0.0,0.07,0.07,0.07,0.07,0.03,0.1,0.07,0.1,Matches,Segunda Division,Levante,
Pablo Martínez,es ESP,MF,26-120,36.0,28,2325.0,25.8,6.0,5.0,11.0,6.0,0.0,0.0,3.0,0.0,3.3,3.3,3.0,6.4,43.0,124.0,96.0,0.23,0.19,0.43,0.23,0.43,0.13,0.12,0.25,0.13,0.25,Matches,Segunda Division,Levante,
Sergio Lozano,es ESP,MF,25-089,36.0,28,2195.0,24.4,1.0,8.0,9.0,1.0,0.0,0.0,8.0,1.0,2.2,2.2,6.0,8.3,21.0,141.0,80.0,0.04,0.33,0.37,0.04,0.37,0.09,0.25,0.34,0.09,0.34,Matches,Segunda Division,Levante,
Álex Valle,es ESP,DF,20-057,29.0,26,2307.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,1.8,2.4,48.0,108.0,122.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches,Segunda Division,Levante,
Dani Gómez,es ESP,FW,25-327,34.0,26,2035.0,22.6,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,7.3,7.3,2.6,9.9,54.0,30.0,171.0,0.22,0.04,0.27,0.22,0.27,0.32,0.11,0.44,0.32,0.44,Matches,Segunda Division,Levante,
Adrián de la Fuente,es ESP,DF,25-116,35.0,25,2591.0,28.8,5.0,2.0,7.0,3.0,2.0,2.0,9.0,0.0,2.9,1.3,2.0,3.4,24.0,113.0,17.0,0.17,0.07,0.24,0.1,0.17,0.1,0.07,0.17,0.05,0.12,Matches,Segunda Division,Levante,
Carlos Álvarez,es ESP,MF,20-320,29.0,23,1885.0,20.9,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,2.0,2.0,3.7,5.7,45.0,109.0,100.0,0.14,0.1,0.24,0.14,0.24,0.1,0.18,0.27,0.1,0.27,Matches,Segunda Division,Levante,
Mohamed Bouldini,ma MAR,FW,28-207,36.0,21,2067.0,23.0,8.0,0.0,8.0,8.0,0.0,0.0,10.0,0.0,7.3,7.2,1.6,8.9,19.0,30.0,114.0,0.35,0.0,0.35,0.35,0.35,0.32,0.07,0.39,0.31,0.39,Matches,Segunda Division,Levante,
Sergio Postigo,es ESP,DF,35-230,23.0,20,1677.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.8,1.0,7.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.05,0.01,0.05,Matches,Segunda Division,Levante,
Brugui,es ESP,"MF,FW",27-230,36.0,18,1853.0,20.6,6.0,3.0,9.0,6.0,0.0,0.0,1.0,1.0,4.1,4.1,2.3,6.5,45.0,55.0,133.0,0.29,0.15,0.44,0.29,0.44,0.2,0.11,0.31,0.2,0.31,Matches,Segunda Division,Levante,
Ander Capa,es ESP,DF,32-134,21.0,18,1529.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,0.3,0.6,47.0,73.0,57.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,Segunda Division,Levante,
Rúben Vezo,pt POR,DF,30-057,19.0,17,1432.0,15.9,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,0.7,1.2,16.0,84.0,3.0,0.0,0.13,0.13,0.0,0.13,0.03,0.05,0.07,0.03,0.07,Matches,Segunda Division,Levante,
Andrés García,es ESP,"DF,MF",21-135,24.0,16,1502.0,16.7,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,1.6,2.1,75.0,22.0,128.0,0.06,0.18,0.24,0.06,0.24,0.03,0.1,0.13,0.03,0.13,Matches,Segunda Division,Levante,
Fabrício,br BRA,"FW,MF",23-257,26.0,15,1356.0,15.1,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,5.1,5.1,1.0,6.1,67.0,11.0,115.0,0.27,0.0,0.27,0.27,0.27,0.34,0.07,0.4,0.34,0.4,Matches,Segunda Division,Levante,
Giorgi Kochorashvili,ge GEO,MF,24-358,24.0,15,1285.0,14.3,2.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,2.3,1.5,1.0,2.5,21.0,69.0,36.0,0.14,0.0,0.14,0.14,0.14,0.16,0.07,0.23,0.1,0.17,Matches,Segunda Division,Levante,
Ángel Algobia,es ESP,MF,24-364,21.0,13,1153.0,12.8,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.9,1.3,11.0,51.0,16.0,0.08,0.16,0.23,0.08,0.23,0.02,0.07,0.1,0.02,0.1,Matches,Segunda Division,Levante,
Álex Cantero,es ESP,"FW,MF",24-013,24.0,11,886.0,9.8,1.0,2.0,3.0,1.0,0.0,1.0,4.0,0.0,2.5,1.7,1.2,2.9,27.0,20.0,79.0,0.1,0.2,0.3,0.1,0.3,0.25,0.12,0.38,0.17,0.3,Matches,Segunda Division,Levante,
Joan Femenías,es ESP,GK,27-307,9.0,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Levante,
Iván Romero,es ESP,"FW,MF",23-072,20.0,8,865.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,1.8,0.3,2.0,11.0,16.0,58.0,0.1,0.0,0.1,0.1,0.1,0.19,0.03,0.21,0.19,0.21,Matches,Segunda Division,Levante,
Nikola Maraš,rs SRB,DF,28-185,8.0,7,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Segunda Division,Levante,
Xavi Grande,es ESP,DF,19-145,8.0,7,608.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.3,17.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,Segunda Division,Levante,
Jorge Cabello,es ESP,DF,20-057,6.0,6,510.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Segunda Division,Levante,
Óscar Clemente,es ESP,MF,25-087,22.0,5,789.0,8.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.7,24.0,45.0,49.0,0.11,0.11,0.23,0.11,0.23,0.08,0.12,0.2,0.08,0.2,Matches,Segunda Division,Levante,
Robert Ibáñez,es ESP,"MF,FW",31-091,16.0,3,358.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.5,8.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,Matches,Segunda Division,Levante,
Buba Sangaré,es ESP,DF,16-320,2.0,1,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,Segunda Division,Levante,
Marcos Navarro,es ESP,DF,20-022,3.0,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Segunda Division,Levante,
Paco Cortés,es ESP,MF,16-315,1.0,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.36,0.41,0.05,0.41,Matches,Segunda Division,Levante,
Carlos Espí,es ESP,FW,18-333,2.0,0,38.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,3.0,2.37,0.0,2.37,2.37,2.37,1.29,0.0,1.29,1.29,1.29,Matches,Segunda Division,Levante,
Lancinet Kourouma,es ESP,MF,20-083,1.0,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Levante,
Edgar Alcañiz,es ESP,"FW,MF",19-095,2.0,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Levante,
Alejandro Blesa,es ESP,MF,22-158,2.0,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Levante,
Carlos Benitez,es ESP,MF,21-209,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Levante,
Cárdenas,es ESP,GK,27-085,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Levante,
Borja Cortina,es ESP,DF,18-118,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Levante,
Carlos Jiménez,es ESP,DF,18-172,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Levante,
Alfonso Pastor,es ESP,GK,23-261,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Levante,
Alejandro Primo,es ESP,GK,19-347,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Levante,
David Sellés,es ESP,DF,21-077,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Levante,
Leonardo Román,es ESP,GK,23-351,42.0,42,3780.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Oviedo,
Dani Calvo,es ESP,DF,30-081,40.0,40,3513.0,39.0,2.0,2.0,4.0,2.0,0.0,0.0,9.0,1.0,0.9,0.9,2.3,3.2,20.0,168.0,12.0,0.05,0.05,0.1,0.05,0.1,0.02,0.06,0.08,0.02,0.08,Matches,Segunda Division,Oviedo,
Viti,es ESP,"DF,MF",26-279,41.0,38,3330.0,37.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,3.7,4.5,123.0,91.0,181.0,0.0,0.14,0.14,0.0,0.14,0.02,0.1,0.12,0.02,0.12,Matches,Segunda Division,Oviedo,
Santiago Colombatto,ar ARG,MF,27-156,37.0,37,3122.0,34.7,3.0,9.0,12.0,2.0,1.0,1.0,11.0,1.0,2.7,1.9,5.7,7.7,57.0,267.0,85.0,0.09,0.26,0.35,0.06,0.32,0.08,0.16,0.24,0.06,0.22,Matches,Segunda Division,Oviedo,
Abel,es ESP,DF,23-305,39.0,36,3246.0,36.1,1.0,3.0,4.0,1.0,0.0,0.0,9.0,0.0,0.8,0.8,3.0,3.8,128.0,116.0,283.0,0.03,0.08,0.11,0.03,0.11,0.02,0.08,0.1,0.02,0.1,Matches,Segunda Division,Oviedo,
Oier Luengo,es ESP,DF,26-223,36.0,34,2987.0,33.2,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,2.4,2.4,0.3,2.7,15.0,73.0,21.0,0.06,0.0,0.06,0.06,0.06,0.07,0.01,0.08,0.07,0.08,Matches,Segunda Division,Oviedo,
Sebas Moyano,es ESP,"FW,MF",27-090,41.0,32,2740.0,30.4,8.0,4.0,12.0,8.0,0.0,0.0,3.0,0.0,6.7,6.7,3.2,9.9,88.0,100.0,210.0,0.26,0.13,0.39,0.26,0.39,0.22,0.11,0.33,0.22,0.33,Matches,Segunda Division,Oviedo,
Jaime Seoane,es ESP,"MF,FW",27-151,38.0,30,2468.0,27.4,4.0,2.0,6.0,4.0,0.0,0.0,7.0,1.0,3.7,3.7,2.1,5.8,59.0,155.0,130.0,0.15,0.07,0.22,0.15,0.22,0.13,0.08,0.21,0.13,0.21,Matches,Segunda Division,Oviedo,
Borja Bastón,es ESP,FW,31-301,38.0,28,2404.0,26.7,10.0,2.0,12.0,8.0,2.0,2.0,0.0,0.0,10.7,9.1,0.7,9.9,13.0,20.0,103.0,0.37,0.07,0.45,0.3,0.37,0.4,0.03,0.43,0.34,0.37,Matches,Segunda Division,Oviedo,
Luismi,es ESP,MF,32-047,20.0,19,1576.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.6,0.6,0.7,1.2,4.0,79.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches,Segunda Division,Oviedo,
David Costas,es ESP,DF,29-087,19.0,18,1601.0,17.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.5,1.3,15.0,61.0,2.0,0.0,0.06,0.06,0.0,0.06,0.04,0.03,0.07,0.04,0.07,Matches,Segunda Division,Oviedo,
Mascarenhas,pt POR,"FW,MF",24-037,34.0,18,1471.0,16.3,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,5.1,5.1,1.8,6.9,25.0,17.0,82.0,0.31,0.06,0.37,0.31,0.37,0.31,0.11,0.42,0.31,0.42,Matches,Segunda Division,Oviedo,
Paulino,es ESP,"FW,MF",26-360,34.0,15,1458.0,16.2,9.0,1.0,10.0,8.0,1.0,1.0,3.0,0.0,4.6,3.8,2.8,6.6,64.0,70.0,154.0,0.56,0.06,0.62,0.49,0.56,0.28,0.17,0.46,0.23,0.41,Matches,Segunda Division,Oviedo,
Alexandre Alemão,br BRA,FW,26-081,33.0,14,1455.0,16.2,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,5.3,5.3,2.0,7.3,26.0,18.0,97.0,0.31,0.06,0.37,0.31,0.37,0.33,0.12,0.45,0.33,0.45,Matches,Segunda Division,Oviedo,
Jaime Suárez Juesas,es ESP,MF,27-173,31.0,14,1419.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.7,1.0,30.0,108.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches,Segunda Division,Oviedo,
Santi Cazorla,es ESP,"MF,FW",39-191,24.0,10,974.0,10.8,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,2.1,2.4,23.0,125.0,32.0,0.0,0.37,0.37,0.0,0.37,0.03,0.2,0.22,0.03,0.22,Matches,Segunda Division,Oviedo,
Jonathan Dubasin,be BEL,"FW,MF",24-140,19.0,8,850.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.9,1.9,1.4,3.3,19.0,41.0,71.0,0.0,0.11,0.11,0.0,0.11,0.2,0.15,0.35,0.2,0.35,Matches,Segunda Division,Oviedo,
Lucas Ahijado,es ESP,DF,29-143,16.0,8,692.0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.7,0.7,30.0,40.0,43.0,0.0,0.13,0.13,0.0,0.13,0.01,0.09,0.1,0.01,0.1,Matches,Segunda Division,Oviedo,
Carlos Pomares Rayo,es ESP,DF,31-199,15.0,6,569.0,6.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.8,0.9,19.0,32.0,35.0,0.0,0.16,0.16,0.0,0.16,0.01,0.13,0.14,0.01,0.14,Matches,Segunda Division,Oviedo,
Borja Sánchez Laborde,es ESP,"FW,MF",28-116,13.0,5,464.0,5.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.4,1.4,0.4,1.8,12.0,30.0,40.0,0.39,0.0,0.39,0.39,0.39,0.27,0.08,0.35,0.27,0.35,Matches,Segunda Division,Oviedo,
Víctor Camarasa,es ESP,MF,30-024,10.0,4,463.0,5.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.8,13.0,37.0,9.0,0.39,0.0,0.39,0.39,0.39,0.09,0.06,0.15,0.09,0.15,Matches,Segunda Division,Oviedo,
Mario Hernández,es ESP,DF,25-148,4.0,2,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,7.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches,Segunda Division,Oviedo,
Romario Ibarra,ec ECU,"MF,FW",29-271,7.0,1,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,5.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.21,0.05,0.21,Matches,Segunda Division,Oviedo,
Jaime Vázquez,es ESP,DF,18-141,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Segunda Division,Oviedo,
Santiago Homenchenko,uy URU,MF,20-296,3.0,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Oviedo,
Hugo Rama,es ESP,MF,27-212,1.0,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,Segunda Division,Oviedo,
Álex Millán,es ESP,"FW,MF",24-227,8.0,0,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.46,0.46,Matches,Segunda Division,Oviedo,
Mario Sesé,es ESP,"MF,DF",21-296,8.0,0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,Segunda Division,Oviedo,
Marco Esteban,es ESP,DF,18-172,1.0,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Oviedo,
Alejandro Suárez,es ESP,"FW,MF",20-301,3.0,0,16.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,0.0,5.63,0.0,5.63,5.63,5.63,0.34,0.13,0.47,0.34,0.47,Matches,Segunda Division,Oviedo,
Enol Rodríguez,es ESP,FW,22-329,1.0,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Oviedo,
Yayo González,es ESP,MF,19-327,2.0,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.31,1.31,1.31,Matches,Segunda Division,Oviedo,
Quentin Braat,fr FRA,GK,26-351,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Oviedo,
Aimar Collante,es ESP,DF,22-132,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Oviedo,
Diego Menéndez,es ESP,MF,19-172,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Oviedo,
Javier Mier,es ESP,MF,25-138,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Oviedo,
