Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
Igor Gomes,br BRA,DF,23-106,4.0,1,103.0,1.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,4.0,0.0,0.0,0.87,0.87,0.0,0.87,0.0,0.06,0.06,0.0,0.06,Matches,Brasil Serie A,Internacional,
Bruno Gomes,br BRA,MF,23-077,4.0,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,Matches,Brasil Serie A,Internacional,
Matheus Dias,br BRA,"FW,DF",27-134,2.0,1,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Internacional,
Alan Patrick,br BRA,MF,33-038,2.0,1,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.7,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.38,0.0,1.38,Matches,Brasil Serie A,Internacional,
Enner Valencia,ec ECU,FW,34-229,1.0,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Internacional,
Gustavo Prado,br BRA,"FW,MF",19-014,6.0,0,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,2.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.07,0.21,0.28,0.07,0.28,Matches,Brasil Serie A,Internacional,
Gabriel Carvalho,br BRA,MF,16-308,1.0,0,20.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,2.0,2.0,0.0,4.5,4.5,0.0,4.5,0.1,2.3,2.4,0.1,2.4,Matches,Brasil Serie A,Internacional,
Lucca Drummond,0,0,0,1.0,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Brasil Serie A,Internacional,
Anthoni,br BRA,GK,22-149,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Internacional,
Alexandro Bernabei,ar ARG,DF,23-270,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Internacional,
Gabriel,br BRA,GK,31-267,,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Juventude,9.0
Lucas Barbosa,br BRA,"FW,MF",23-119,,9,695.0,7.7,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,2.4,2.4,0.9,3.3,18.0,31.0,42.0,0.39,0.13,0.52,0.39,0.52,0.32,0.11,0.43,0.32,0.43,Matches,Brasil Serie A,Juventude,9.0
Danilo Boza,br BRA,DF,26-045,,8,720.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.5,7.0,27.0,2.0,0.12,0.0,0.12,0.12,0.12,0.04,0.02,0.06,0.04,0.06,Matches,Brasil Serie A,Juventude,8.0
João Lucas,br BRA,DF,26-103,,8,719.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3,0.3,0.6,0.9,26.0,34.0,42.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches,Brasil Serie A,Juventude,8.0
Caíque de Jesus Gonçalves,br BRA,MF,28-254,,8,682.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.2,0.2,8.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,Brasil Serie A,Juventude,8.0
Nenê,br BRA,MF,42-337,,8,573.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,10.0,34.0,36.0,0.0,0.16,0.16,0.0,0.16,0.04,0.11,0.15,0.04,0.15,Matches,Brasil Serie A,Juventude,8.0
Jadson,br BRA,MF,30-295,,7,625.0,6.9,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,0.8,0.8,1.0,1.8,3.0,40.0,24.0,0.14,0.29,0.43,0.14,0.43,0.12,0.14,0.26,0.12,0.26,Matches,Brasil Serie A,Juventude,7.0
Erick,br BRA,FW,27-169,,6,524.0,5.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,1.1,1.9,3.0,9.0,37.0,0.17,0.17,0.34,0.17,0.34,0.14,0.19,0.33,0.14,0.33,Matches,Brasil Serie A,Juventude,9.0
Zé Marcos,br BRA,DF,26-140,,6,483.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,Brasil Serie A,Juventude,6.0
Marcelinho,br BRA,"FW,MF",21-192,,6,481.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.9,6.0,13.0,34.0,0.0,0.19,0.19,0.0,0.19,0.15,0.02,0.16,0.15,0.16,Matches,Brasil Serie A,Juventude,9.0
Alan Ruschel,br BRA,DF,34-302,,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,9.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,Brasil Serie A,Juventude,5.0
Gabriel Inocêncio,br BRA,DF,29-305,,4,373.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,12.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,Brasil Serie A,Juventude,5.0
Rodrigo Sam,br BRA,DF,28-332,,3,375.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,1.0,13.0,0.0,0.24,0.0,0.24,0.24,0.24,0.06,0.03,0.09,0.06,0.09,Matches,Brasil Serie A,Juventude,6.0
Gilberto,br BRA,FW,35-015,,3,235.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.35,0.03,0.37,0.35,0.37,Matches,Brasil Serie A,Juventude,6.0
Jean Carlos Vicente,br BRA,"FW,MF",32-126,,3,224.0,2.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.3,0.3,1.1,1.4,8.0,13.0,9.0,0.8,0.4,1.21,0.8,1.21,0.14,0.43,0.57,0.14,0.57,Matches,Brasil Serie A,Juventude,4.0
Luis Mandaca,br BRA,"MF,FW",22-262,,2,198.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,0.3,1.7,3.0,8.0,9.0,0.45,0.0,0.45,0.45,0.45,0.61,0.14,0.75,0.61,0.75,Matches,Brasil Serie A,Juventude,7.0
Thiaguinho,br BRA,MF,27-070,,1,141.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Juventude,4.0
Luis Oyama,br BRA,MF,27-142,,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.16,0.25,0.41,0.16,0.41,Matches,Brasil Serie A,Juventude,2.0
Ewerton,br BRA,"DF,FW",23-223,,1,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Brasil Serie A,Juventude,2.0
Lucas Freitas,br BRA,DF,23-152,,1,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Juventude,1.0
Rildo,br BRA,"FW,MF",24-151,,0,119.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,5.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06,0.26,0.2,0.26,Matches,Brasil Serie A,Juventude,6.0
Ruan,br BRA,"FW,MF",19-048,,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,Brasil Serie A,Juventude,4.0
Gabriel Taliari,br BRA,"MF,FW",27-068,,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,Brasil Serie A,Juventude,2.0
Werik Popó,br BRA,FW,22-247,,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.2,0.2,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.12,0.49,0.61,0.12,0.61,Matches,Brasil Serie A,Juventude,4.0
Kleiton,br BRA,FW,25-058,,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,1.57,1.57,1.57,Matches,Brasil Serie A,Juventude,1.0
Abner,br BRA,MF,20-062,,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Juventude,1.0
Peixoto,br BRA,MF,26-356,,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,1.48,1.48,1.48,Matches,Brasil Serie A,Juventude,1.0
Mateus Claus,br BRA,GK,29-322,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Juventude,0.0
Renan dos Santos,br BRA,GK,35-033,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Juventude,0.0
Mário,br BRA,GK,19-007,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Juventude,0.0
Cauã da Rocha,br BRA,DF,19-190,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Juventude,0.0
Mateus Schaffer,br BRA,0,17-067,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Juventude,0.0
João Trevisol,br BRA,MF,19-062,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Juventude,0.0
João Vitor,br BRA,DF,21-331,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Juventude,0.0
Wéverton,br BRA,GK,36-190,9.0,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Palmeiras,
Murilo Cerqueira,br BRA,DF,27-085,8.0,8,706.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.1,0.6,8.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,Matches,Brasil Serie A,Palmeiras,
Joaquín Piquerez,uy URU,DF,25-301,8.0,8,666.0,7.4,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.6,0.8,1.5,2.3,14.0,45.0,36.0,0.27,0.0,0.27,0.14,0.14,0.21,0.2,0.41,0.11,0.3,Matches,Brasil Serie A,Palmeiras,
Raphael Veiga,br BRA,MF,29-001,8.0,8,655.0,7.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7,0.9,0.6,1.5,15.0,43.0,25.0,0.0,0.0,0.0,0.0,0.0,0.23,0.08,0.32,0.13,0.21,Matches,Brasil Serie A,Palmeiras,
Aníbal Moreno,ar ARG,MF,25-038,7.0,7,591.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,3.0,38.0,2.0,0.15,0.0,0.15,0.15,0.15,0.04,0.02,0.05,0.04,0.05,Matches,Brasil Serie A,Palmeiras,
Rony,br BRA,FW,29-040,9.0,6,577.0,6.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.6,2.6,0.8,3.4,4.0,5.0,40.0,0.16,0.0,0.16,0.16,0.16,0.41,0.12,0.53,0.41,0.53,Matches,Brasil Serie A,Palmeiras,
Gustavo Gómez,py PAR,DF,31-045,6.0,6,540.0,6.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.2,0.5,1.0,1.5,1.0,20.0,2.0,0.17,0.17,0.33,0.0,0.17,0.21,0.17,0.38,0.08,0.25,Matches,Brasil Serie A,Palmeiras,
Endrick,br BRA,"MF,FW",17-335,6.0,6,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,0.7,1.8,10.0,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.21,0.14,0.35,0.21,0.35,Matches,Brasil Serie A,Palmeiras,
Estevão,br BRA,FW,18-057,9.0,6,442.0,4.9,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.7,0.9,1.4,2.3,18.0,15.0,50.0,0.41,0.41,0.81,0.2,0.61,0.35,0.28,0.63,0.19,0.47,Matches,Brasil Serie A,Palmeiras,
Marcos Rocha,br BRA,DF,35-192,7.0,5,470.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,8.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches,Brasil Serie A,Palmeiras,
Richard Ríos,co COL,MF,24-018,7.0,5,439.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,8.0,17.0,16.0,0.21,0.0,0.21,0.21,0.21,0.07,0.04,0.11,0.07,0.11,Matches,Brasil Serie A,Palmeiras,
Lázaro,br BRA,"FW,DF",22-100,9.0,4,431.0,4.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,2.5,19.0,29.0,46.0,0.42,0.0,0.42,0.42,0.42,0.42,0.09,0.52,0.42,0.52,Matches,Brasil Serie A,Palmeiras,
Mayke,br BRA,DF,31-223,7.0,4,376.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.2,4.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.05,Matches,Brasil Serie A,Palmeiras,
Gabriel Menino,br BRA,MF,23-265,8.0,3,307.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.3,0.6,6.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.18,0.09,0.18,Matches,Brasil Serie A,Palmeiras,
Zé Rafael,br BRA,MF,31-004,5.0,3,288.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,Brasil Serie A,Palmeiras,
José López,ar ARG,"FW,MF",23-197,7.0,3,255.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,0.2,1.3,4.0,6.0,15.0,0.35,0.0,0.35,0.35,0.35,0.4,0.08,0.48,0.4,0.48,Matches,Brasil Serie A,Palmeiras,
Luan Garcia,br BRA,DF,31-041,3.0,3,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Palmeiras,
Kaiky Naves,br BRA,DF,22-043,3.0,2,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,Brasil Serie A,Palmeiras,
Luis Guilherme,br BRA,"FW,DF",18-132,5.0,1,183.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.3,12.0,8.0,19.0,0.0,0.49,0.49,0.0,0.49,0.18,0.47,0.65,0.18,0.65,Matches,Brasil Serie A,Palmeiras,
Vanderlan,br BRA,DF,21-287,3.0,1,129.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,1.0,0.0,2.0,5.0,0.0,0.7,0.7,0.0,0.7,0.19,0.54,0.73,0.19,0.73,Matches,Brasil Serie A,Palmeiras,
Romulo,br BRA,"MF,FW",22-257,4.0,1,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.16,0.19,0.03,0.19,Matches,Brasil Serie A,Palmeiras,
Fabinho,br BRA,MF,22-072,4.0,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,Brasil Serie A,Palmeiras,
Caio Paulista,br BRA,"DF,FW",26-040,2.0,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Palmeiras,
Breno,br BRA,"FW,MF",28-148,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Palmeiras,
Dudu,br BRA,"FW,MF",32-165,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Palmeiras,
García,br BRA,DF,22-168,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Palmeiras,
Jhonatan Jowjow,br BRA,MF,21-285,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Palmeiras,
Marcelo Lomba,br BRA,GK,37-185,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Palmeiras,
Mateus,br BRA,GK,22-049,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Palmeiras,
Vitor Reis,br BRA,DF,18-160,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Palmeiras,
Luan Cândido,br BRA,DF,23-139,9.0,9,810.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.2,0.4,0.1,0.5,4.0,12.0,7.0,0.11,0.0,0.11,0.0,0.0,0.13,0.01,0.15,0.04,0.06,Matches,Brasil Serie A,Red Bull Bragantino,
Cleiton Schwengber,br BRA,GK,26-306,8.0,8,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Red Bull Bragantino,
Henry Mosquera,co COL,"FW,MF",22-218,9.0,7,655.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.3,0.6,29.0,16.0,46.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,Brasil Serie A,Red Bull Bragantino,
Jadsom,br BRA,"MF,DF",23-031,9.0,7,479.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.3,0.4,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches,Brasil Serie A,Red Bull Bragantino,
Juninho Capixaba,br BRA,"DF,MF",26-350,7.0,7,476.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.4,6.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.08,0.08,0.08,Matches,Brasil Serie A,Red Bull Bragantino,
Gustavinho,br BRA,MF,20-058,9.0,7,427.0,4.7,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,3.0,15.0,8.0,0.0,0.42,0.42,0.0,0.42,0.01,0.12,0.14,0.01,0.14,Matches,Brasil Serie A,Red Bull Bragantino,
Eric Ramires,br BRA,MF,23-315,9.0,5,522.0,5.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.1,1.2,6.0,17.0,17.0,0.17,0.17,0.34,0.17,0.34,0.18,0.02,0.21,0.18,0.21,Matches,Brasil Serie A,Red Bull Bragantino,
Pedro Henrique,br BRA,DF,28-262,5.0,5,450.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,1.0,14.0,0.0,0.2,0.0,0.2,0.2,0.2,0.03,0.01,0.03,0.03,0.03,Matches,Brasil Serie A,Red Bull Bragantino,
Eduardo Sasha,br BRA,"FW,MF",32-117,6.0,5,418.0,4.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.7,0.7,0.2,0.9,4.0,14.0,17.0,0.43,0.0,0.43,0.43,0.43,0.14,0.05,0.2,0.14,0.2,Matches,Brasil Serie A,Red Bull Bragantino,
Eduardo Santos,br BRA,DF,26-205,6.0,4,443.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,3.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,Brasil Serie A,Red Bull Bragantino,
Thiago Borbas,uy URU,FW,22-074,9.0,4,441.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.2,0.8,0.0,7.0,22.0,0.2,0.0,0.2,0.2,0.2,0.14,0.03,0.17,0.14,0.17,Matches,Brasil Serie A,Red Bull Bragantino,
Vitinho,br BRA,"FW,MF",25-080,8.0,4,400.0,4.4,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.3,0.3,0.7,1.0,19.0,5.0,38.0,0.45,0.45,0.9,0.45,0.9,0.07,0.16,0.23,0.07,0.23,Matches,Brasil Serie A,Red Bull Bragantino,
Helinho,br BRA,"FW,MF",24-056,5.0,4,344.0,3.8,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.0,13.0,11.0,23.0,0.52,0.26,0.78,0.52,0.78,0.18,0.09,0.27,0.18,0.27,Matches,Brasil Serie A,Red Bull Bragantino,
Lucas Evangelista,br BRA,MF,29-045,5.0,4,318.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.2,2.0,13.0,7.0,0.28,0.0,0.28,0.28,0.28,0.04,0.02,0.06,0.04,0.06,Matches,Brasil Serie A,Red Bull Bragantino,
