Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
Rijk Janse,nl NED,GK,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,NEC Nijmegen,
Daan Maas,nl NED,DF,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,NEC Nijmegen,
Thomas Reinders,nl NED,DF,19.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,NEC Nijmegen,
Kas de Wit,nl NED,MF,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,NEC Nijmegen,
Luuk de Jong,nl NED,FW,32.0,34.0,34,2754.0,30.6,29.0,15.0,44.0,23.0,6.0,8.0,3.0,0.0,27.8,21.5,9.8,31.3,12.0,61.0,224.0,0.95,0.49,1.44,0.75,1.24,0.91,0.32,1.23,0.7,1.02,Matches,Eredivise,PSV Eindhoven,
Walter Benítez,ar ARG,GK,30.0,33.0,33,2964.0,32.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,PSV Eindhoven,
Olivier Boscagli,fr FRA,DF,25.0,33.0,32,2832.0,31.5,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,2.1,2.1,3.1,5.2,52.0,374.0,12.0,0.1,0.1,0.19,0.1,0.19,0.07,0.1,0.17,0.07,0.17,Matches,Eredivise,PSV Eindhoven,
Johan Bakayoko,be BEL,FW,20.0,33.0,29,2493.0,27.7,12.0,9.0,21.0,12.0,0.0,0.0,1.0,0.0,8.7,8.7,8.0,16.6,197.0,97.0,434.0,0.43,0.32,0.76,0.43,0.76,0.31,0.29,0.6,0.31,0.6,Matches,Eredivise,PSV Eindhoven,
Jordan Teze,nl NED,DF,23.0,30.0,29,2483.0,27.6,2.0,9.0,11.0,2.0,0.0,0.0,4.0,0.0,1.3,1.3,6.6,7.9,66.0,240.0,162.0,0.07,0.33,0.4,0.07,0.4,0.05,0.24,0.29,0.05,0.29,Matches,Eredivise,PSV Eindhoven,
André Ramalho,br BRA,DF,31.0,33.0,29,2356.0,26.2,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,2.3,2.3,0.7,3.0,29.0,230.0,4.0,0.11,0.04,0.15,0.11,0.15,0.09,0.03,0.12,0.09,0.12,Matches,Eredivise,PSV Eindhoven,
Jerdy Schouten,nl NED,"MF,DF",26.0,29.0,28,2422.0,26.9,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,4.0,22.0,171.0,45.0,0.15,0.0,0.15,0.15,0.15,0.11,0.04,0.15,0.11,0.15,Matches,Eredivise,PSV Eindhoven,
Joey Veerman,nl NED,MF,24.0,29.0,28,2382.0,26.5,5.0,16.0,21.0,5.0,0.0,0.0,1.0,0.0,4.3,4.3,14.1,18.4,52.0,314.0,77.0,0.19,0.6,0.79,0.19,0.79,0.16,0.53,0.7,0.16,0.7,Matches,Eredivise,PSV Eindhoven,
Sergiño Dest,us USA,DF,22.0,25.0,25,2118.0,23.5,2.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,3.7,5.7,124.0,110.0,169.0,0.08,0.25,0.34,0.08,0.34,0.09,0.16,0.24,0.09,0.24,Matches,Eredivise,PSV Eindhoven,
Guus Til,nl NED,MF,25.0,30.0,23,2030.0,22.6,10.0,5.0,15.0,10.0,0.0,0.0,0.0,0.0,11.1,11.1,4.9,16.0,49.0,93.0,194.0,0.44,0.22,0.67,0.44,0.67,0.49,0.22,0.71,0.49,0.71,Matches,Eredivise,PSV Eindhoven,
Malik Tillman,us USA,"FW,MF",21.0,28.0,17,1594.0,17.7,9.0,10.0,19.0,9.0,0.0,0.0,2.0,0.0,6.8,6.8,8.7,15.4,55.0,84.0,150.0,0.51,0.56,1.07,0.51,1.07,0.38,0.49,0.87,0.38,0.87,Matches,Eredivise,PSV Eindhoven,
Hirving Lozano,mx MEX,FW,28.0,24.0,17,1536.0,17.1,6.0,3.0,9.0,6.0,0.0,0.0,2.0,0.0,9.1,9.1,5.0,14.0,84.0,65.0,227.0,0.35,0.18,0.53,0.35,0.53,0.53,0.29,0.82,0.53,0.82,Matches,Eredivise,PSV Eindhoven,
Ismael Saibari,ma MAR,MF,22.0,19.0,10,1017.0,11.3,5.0,4.0,9.0,5.0,0.0,0.0,1.0,0.0,5.5,5.5,2.5,8.0,45.0,63.0,68.0,0.44,0.35,0.8,0.44,0.8,0.49,0.22,0.71,0.49,0.71,Matches,Eredivise,PSV Eindhoven,
Patrick van Aanholt,nl NED,DF,32.0,24.0,9,1114.0,12.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.1,2.1,2.3,4.5,40.0,65.0,98.0,0.08,0.08,0.16,0.08,0.16,0.17,0.19,0.36,0.17,0.36,Matches,Eredivise,PSV Eindhoven,
Mauro Júnior,br BRA,"MF,DF",24.0,16.0,9,873.0,9.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.9,1.4,22.0,44.0,69.0,0.1,0.0,0.1,0.1,0.1,0.06,0.09,0.15,0.06,0.15,Matches,Eredivise,PSV Eindhoven,
Noa Lang,nl NED,"FW,MF",24.0,11.0,8,583.0,6.5,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,2.7,2.7,2.9,5.6,42.0,46.0,71.0,0.62,0.15,0.77,0.62,0.77,0.42,0.44,0.86,0.42,0.86,Matches,Eredivise,PSV Eindhoven,
Yorbe Vertessen,be BEL,FW,22.0,17.0,3,437.0,4.9,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,2.3,2.3,1.6,3.8,35.0,13.0,50.0,0.62,0.21,0.82,0.62,0.82,0.46,0.32,0.78,0.46,0.78,Matches,Eredivise,PSV Eindhoven,
Isaac Babadi,nl NED,MF,18.0,16.0,3,355.0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.2,1.3,14.0,30.0,18.0,0.25,0.0,0.25,0.25,0.25,0.3,0.05,0.34,0.3,0.34,Matches,Eredivise,PSV Eindhoven,
Ibrahim Sangaré,ci CIV,MF,25.0,2.0,2,180.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,4.0,19.0,0.0,0.0,0.5,0.5,0.0,0.5,0.05,0.24,0.3,0.05,0.3,Matches,Eredivise,PSV Eindhoven,
Armel Bella Kotchap,de GER,DF,21.0,4.0,2,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,Matches,Eredivise,PSV Eindhoven,
Ricardo Pepi,us USA,"FW,MF",20.0,27.0,1,484.0,5.4,7.0,2.0,9.0,6.0,1.0,1.0,2.0,0.0,7.2,6.5,1.0,7.5,7.0,9.0,52.0,1.3,0.37,1.67,1.12,1.49,1.34,0.19,1.53,1.21,1.4,Matches,Eredivise,PSV Eindhoven,
Shurandy Sambo,nl NED,DF,21.0,11.0,1,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,4.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches,Eredivise,PSV Eindhoven,
Armando Obispo,nl NED,DF,24.0,9.0,1,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,0.1,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,Eredivise,PSV Eindhoven,
Joel Drommel,nl NED,GK,26.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,PSV Eindhoven,
Tygo Land,nl NED,MF,17.0,3.0,0,21.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,2.0,1.0,0.0,4.29,4.29,0.0,4.29,0.0,1.35,1.35,0.0,1.35,Matches,Eredivise,PSV Eindhoven,
Richy Ledezma,us USA,MF,22.0,1.0,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,Matches,Eredivise,PSV Eindhoven,
Boy Waterman,nl NED,GK,39.0,1.0,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,PSV Eindhoven,
Anwar El Ghazi,nl NED,FW,28.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,2.95,2.95,2.95,Matches,Eredivise,PSV Eindhoven,
Jesper Uneken,nl NED,FW,18.0,1.0,0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.0,30.0,0.0,30.0,30.0,30.0,12.58,0.0,12.58,12.58,12.58,Matches,Eredivise,PSV Eindhoven,
Phillipp Mwene,at AUT,"DF,MF",29.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,PSV Eindhoven,
Niek Schiks,nl NED,GK,19.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,PSV Eindhoven,
Jason Van Duiven,nl NED,FW,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,PSV Eindhoven,
Yassin Oukili,nl NED,MF,22.0,32.0,32,2789.0,31.0,5.0,1.0,6.0,5.0,0.0,0.0,6.0,0.0,2.4,2.4,2.1,4.5,22.0,96.0,74.0,0.16,0.03,0.19,0.16,0.19,0.08,0.07,0.15,0.08,0.15,Matches,Eredivise,RKC Waalwijk,
Etienne Vaessen,sr SUR,GK,28.0,30.0,30,2644.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,RKC Waalwijk,
Dario Van den Buijs,be BEL,DF,27.0,30.0,30,2604.0,28.9,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.1,3.1,36.0,201.0,9.0,0.0,0.1,0.1,0.0,0.1,0.03,0.07,0.11,0.03,0.11,Matches,Eredivise,RKC Waalwijk,
Julian Lelieveld,nl NED,DF,25.0,34.0,29,2422.0,26.9,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,5.6,6.0,42.0,149.0,129.0,0.0,0.11,0.11,0.0,0.11,0.01,0.21,0.22,0.01,0.22,Matches,Eredivise,RKC Waalwijk,
Godfried Roemeratoe,cw CUW,MF,23.0,29.0,28,2328.0,25.9,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,0.2,0.2,1.3,1.5,17.0,91.0,11.0,0.0,0.08,0.08,0.0,0.08,0.01,0.05,0.06,0.01,0.06,Matches,Eredivise,RKC Waalwijk,
Aaron Meijers,nl NED,DF,35.0,28.0,27,2306.0,25.6,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,3.5,3.8,66.0,119.0,87.0,0.0,0.23,0.23,0.0,0.23,0.01,0.14,0.15,0.01,0.15,Matches,Eredivise,RKC Waalwijk,
Shawn Adewoye,be BEL,DF,23.0,29.0,26,2338.0,26.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.3,1.3,0.4,1.7,26.0,97.0,3.0,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,Matches,Eredivise,RKC Waalwijk,
Denilho Cleonise,nl NED,"FW,MF",21.0,33.0,24,1800.0,20.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,3.4,3.4,3.3,6.6,99.0,38.0,145.0,0.05,0.2,0.25,0.05,0.25,0.17,0.16,0.33,0.17,0.33,Matches,Eredivise,RKC Waalwijk,
Chris Lokesa,be BEL,"FW,MF",18.0,31.0,23,2065.0,22.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,6.0,6.0,3.1,9.1,62.0,69.0,136.0,0.04,0.09,0.13,0.04,0.13,0.26,0.14,0.4,0.26,0.4,Matches,Eredivise,RKC Waalwijk,
Michiel Kramer,nl NED,FW,34.0,29.0,20,1823.0,20.3,8.0,0.0,8.0,4.0,4.0,4.0,4.0,0.0,9.7,6.6,0.8,7.3,7.0,27.0,60.0,0.39,0.0,0.39,0.2,0.2,0.48,0.04,0.52,0.32,0.36,Matches,Eredivise,RKC Waalwijk,
David Min,nl NED,FW,24.0,29.0,19,1652.0,18.4,10.0,1.0,11.0,9.0,1.0,1.0,3.0,0.0,8.4,7.6,1.7,9.3,26.0,21.0,100.0,0.54,0.05,0.6,0.49,0.54,0.46,0.09,0.55,0.42,0.51,Matches,Eredivise,RKC Waalwijk,
Reuven Niemeijer,nl NED,"MF,FW",28.0,29.0,18,1603.0,17.8,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,4.1,4.1,2.2,6.3,9.0,34.0,63.0,0.11,0.11,0.22,0.11,0.22,0.23,0.12,0.35,0.23,0.35,Matches,Eredivise,RKC Waalwijk,
Juriën Gaari,cw CUW,DF,29.0,29.0,16,1648.0,18.3,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.4,0.9,22.0,64.0,25.0,0.05,0.0,0.05,0.05,0.05,0.03,0.02,0.05,0.03,0.05,Matches,Eredivise,RKC Waalwijk,
Mats Seuntjens,nl NED,"FW,MF",31.0,12.0,10,813.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,2.0,3.2,22.0,25.0,39.0,0.11,0.11,0.22,0.11,0.22,0.13,0.22,0.35,0.13,0.35,Matches,Eredivise,RKC Waalwijk,
Kevin Felida,cw CUW,MF,23.0,17.0,8,794.0,8.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.4,6.0,22.0,10.0,0.11,0.0,0.11,0.11,0.11,0.01,0.03,0.04,0.01,0.04,Matches,Eredivise,RKC Waalwijk,
Zakaria Bakkali,be BEL,"MF,FW",27.0,18.0,8,722.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.8,2.2,32.0,21.0,71.0,0.0,0.0,0.0,0.0,0.0,0.17,0.1,0.27,0.17,0.27,Matches,Eredivise,RKC Waalwijk,
Thierry Lutonda,be BEL,DF,22.0,13.0,7,722.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,6.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,Eredivise,RKC Waalwijk,
Filip Stevanovic,rs SRB,"FW,MF",20.0,16.0,7,625.0,6.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,0.9,2.4,34.0,17.0,65.0,0.29,0.0,0.29,0.29,0.29,0.21,0.13,0.34,0.21,0.34,Matches,Eredivise,RKC Waalwijk,
Richonell Margaret,nl NED,"FW,MF",22.0,24.0,5,836.0,9.3,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,2.3,2.3,2.3,4.6,39.0,26.0,88.0,0.43,0.11,0.54,0.43,0.54,0.24,0.25,0.49,0.24,0.49,Matches,Eredivise,RKC Waalwijk,
Jeffrey Bruma,nl NED,DF,31.0,12.0,3,400.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.1,0.3,5.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.07,0.04,0.07,Matches,Eredivise,RKC Waalwijk,
Jeroen Houwen,nl NED,GK,27.0,4.0,3,322.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,Eredivise,RKC Waalwijk,
Mark Spenkelink,nl NED,GK,26.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,RKC Waalwijk,
Ilias Takidine,be BEL,"FW,MF",22.0,8.0,0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,4.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.81,0.81,0.81,Matches,Eredivise,RKC Waalwijk,
Raz Meir,il ISR,DF,26.0,4.0,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,Eredivise,RKC Waalwijk,
Daouda Weidmann,ci CIV,"MF,DF",20.0,3.0,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.36,Matches,Eredivise,RKC Waalwijk,
Patrick Vroegh,nl NED,MF,23.0,3.0,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,Eredivise,RKC Waalwijk,
Nouri Cheung,nl NED,MF,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,RKC Waalwijk,
Joey Kesting,nl NED,GK,22.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,RKC Waalwijk,
Luuk Wouters,nl NED,DF,24.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,RKC Waalwijk,
Nick Olij,nl NED,GK,27.0,34.0,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Saïd Bakari,km COM,DF,28.0,33.0,32,2849.0,31.7,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,1.1,1.1,2.1,3.1,45.0,93.0,135.0,0.0,0.06,0.06,0.0,0.06,0.03,0.06,0.1,0.03,0.1,Matches,Eredivise,Sparta Rotterdam,
Tobias Lauritsen,no NOR,FW,25.0,31.0,29,2485.0,27.6,12.0,9.0,21.0,9.0,3.0,3.0,2.0,0.0,12.9,10.6,3.8,14.3,14.0,75.0,147.0,0.43,0.33,0.76,0.33,0.65,0.47,0.14,0.6,0.38,0.52,Matches,Eredivise,Sparta Rotterdam,
Djevencio van der Kust,sr SUR,DF,22.0,30.0,27,2504.0,27.8,1.0,6.0,7.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,3.4,4.1,57.0,108.0,113.0,0.04,0.22,0.25,0.04,0.25,0.02,0.12,0.15,0.02,0.15,Matches,Eredivise,Sparta Rotterdam,
Arno Verschueren,be BEL,MF,26.0,27.0,27,2364.0,26.3,9.0,2.0,11.0,9.0,0.0,0.0,3.0,1.0,5.4,5.4,3.6,9.0,38.0,87.0,146.0,0.34,0.08,0.42,0.34,0.42,0.21,0.14,0.34,0.21,0.34,Matches,Eredivise,Sparta Rotterdam,
Bart Vriends,nl NED,DF,32.0,26.0,26,2205.0,24.5,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,0.8,2.8,11.0,112.0,4.0,0.08,0.04,0.12,0.08,0.12,0.08,0.03,0.11,0.08,0.11,Matches,Eredivise,Sparta Rotterdam,
Jonathan de Guzmán,nl NED,MF,35.0,31.0,25,1927.0,21.4,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,1.3,1.3,2.4,3.7,30.0,128.0,18.0,0.05,0.09,0.14,0.05,0.14,0.06,0.11,0.17,0.06,0.17,Matches,Eredivise,Sparta Rotterdam,
Joshua Kitolano,no NOR,MF,21.0,24.0,24,2106.0,23.4,5.0,2.0,7.0,3.0,2.0,2.0,2.0,0.0,3.7,2.1,2.6,4.8,28.0,97.0,50.0,0.21,0.09,0.3,0.13,0.21,0.16,0.11,0.27,0.09,0.2,Matches,Eredivise,Sparta Rotterdam,
Pelle Clement,nl NED,"MF,FW",27.0,29.0,21,1900.0,21.1,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,2.3,2.3,2.5,4.8,34.0,89.0,86.0,0.09,0.19,0.28,0.09,0.28,0.11,0.12,0.23,0.11,0.23,Matches,Eredivise,Sparta Rotterdam,
Koki Saito,jp JPN,FW,21.0,21.0,20,1658.0,18.4,3.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,4.2,4.2,3.2,7.4,66.0,69.0,175.0,0.16,0.27,0.43,0.16,0.43,0.23,0.17,0.4,0.23,0.4,Matches,Eredivise,Sparta Rotterdam,
Tijs Velthuis,nl NED,DF,21.0,25.0,19,1762.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.1,1.1,10.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches,Eredivise,Sparta Rotterdam,
Mike Eerdhuijzen,nl NED,DF,23.0,19.0,15,1319.0,14.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.4,1.1,15.0,69.0,6.0,0.07,0.0,0.07,0.07,0.07,0.05,0.03,0.08,0.05,0.08,Matches,Eredivise,Sparta Rotterdam,
Shunsuke Mito,jp JPN,"FW,MF",20.0,18.0,14,1017.0,11.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.3,2.3,0.5,2.9,30.0,35.0,62.0,0.18,0.0,0.18,0.18,0.18,0.21,0.05,0.25,0.21,0.25,Matches,Eredivise,Sparta Rotterdam,
Camiel Neghli,nl NED,FW,21.0,26.0,13,1354.0,15.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,2.6,2.6,2.6,5.2,46.0,51.0,127.0,0.33,0.0,0.33,0.33,0.33,0.17,0.18,0.35,0.17,0.35,Matches,Eredivise,Sparta Rotterdam,
Metinho,br BRA,MF,20.0,24.0,13,1268.0,14.1,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,1.5,2.4,20.0,72.0,14.0,0.14,0.07,0.21,0.14,0.21,0.06,0.11,0.17,0.06,0.17,Matches,Eredivise,Sparta Rotterdam,
Charles-Andréas Brym,ca CAN,"FW,MF",24.0,31.0,12,1379.0,15.3,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,4.1,4.1,2.3,6.3,37.0,40.0,94.0,0.26,0.13,0.39,0.26,0.39,0.26,0.15,0.41,0.26,0.41,Matches,Eredivise,Sparta Rotterdam,
Django Warmerdam,nl NED,"DF,FW",27.0,15.0,11,895.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.4,1.1,11.0,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.11,0.06,0.11,Matches,Eredivise,Sparta Rotterdam,
Rick Meijssen,nl NED,DF,21.0,21.0,8,883.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,16.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,Eredivise,Sparta Rotterdam,
Vito van Crooy,nl NED,FW,27.0,3.0,3,262.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,7.0,10.0,13.0,0.0,0.34,0.34,0.0,0.34,0.1,0.23,0.33,0.1,0.33,Matches,Eredivise,Sparta Rotterdam,
Augustin Anello,be BEL,"FW,MF",21.0,8.0,1,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,5.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.11,0.05,0.17,0.11,0.17,Matches,Eredivise,Sparta Rotterdam,
Jeremy van Mullem,nl NED,MF,24.0,3.0,0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,Eredivise,Sparta Rotterdam,
